time_ms,sensor,value,status
14809,VIBRATION,1.54497,OK
14820,VIBRATION,1.44753,OK
14829,VIBRATION,1.28713,OK
14840,VIBRATION,1.00088,OK
14851,VIBRATION,0.690702,OK
14859,VIBRATION,0.59553,OK
14870,VIBRATION,0.981476,OK
14880,VIBRATION,0.284999,OK
14889,VIBRATION,0.443928,OK
14900,VIBRATION,0.287188,OK
14911,VIBRATION,0.427272,OK
14919,VIBRATION,0.766798,OK
14930,VIBRATION,0.331254,OK
14940,VIBRATION,0.524639,OK
14949,VIBRATION,0.78429,OK
14960,VIBRATION,0.890312,OK
14970,VIBRATION,0.521757,OK
14979,VIBRATION,0.364584,OK
14989,VIBRATION,0.527106,OK
15000,PRESSURE,101.281,OK
15000,TEMPERATURE,21.7495,OK
15000,VIBRATION,0.393623,OK
15009,VIBRATION,-0.147462,OK
15019,VIBRATION,0.0911878,OK
15030,VIBRATION,0.17352,OK
15039,VIBRATION,-0.333122,OK
15049,VIBRATION,0.164911,OK
15060,VIBRATION,-0.405138,OK
15070,VIBRATION,-0.231299,OK
15079,VIBRATION,-0.532758,OK
15089,VIBRATION,-0.713327,OK
15100,VIBRATION,-0.614494,OK
15111,VIBRATION,-0.725885,OK
15119,VIBRATION,-0.318944,OK
15130,VIBRATION,0.120939,OK
15140,VIBRATION,0.627127,OK
15149,VIBRATION,0.469827,OK
15159,VIBRATION,0.680918,OK
15170,VIBRATION,0.70474,OK
15179,VIBRATION,0.689948,OK
15189,VIBRATION,0.397727,OK
15200,VIBRATION,0.545351,OK
15210,VIBRATION,0.199418,OK
15219,VIBRATION,0.586647,OK
15230,VIBRATION,0.69987,OK
15240,VIBRATION,0.736992,OK
15290,VIBRATION,1.09812,OK
15301,VIBRATION,1.93086,OK
15310,VIBRATION,2.17238,OK
15321,VIBRATION,2.18506,OK
15330,VIBRATION,2.41389,OK
15397,VIBRATION,2.5808,OK
15409,VIBRATION,2.64997,OK
15417,VIBRATION,2.64484,OK
15428,VIBRATION,2.78741,OK
15437,VIBRATION,2.8207,OK
15447,VIBRATION,2.1697,OK
15458,VIBRATION,2.36657,OK
15467,VIBRATION,2.161,OK
15477,VIBRATION,1.92589,OK
15488,VIBRATION,2.25494,OK
15499,VIBRATION,2.04052,OK
15507,VIBRATION,1.54776,OK
15518,VIBRATION,1.64745,OK
15528,VIBRATION,1.12381,OK
15537,VIBRATION,1.24706,OK
15547,VIBRATION,1.32863,OK
15558,VIBRATION,1.43308,OK
15567,VIBRATION,1.63263,OK
15577,VIBRATION,1.82165,OK
15588,VIBRATION,1.67467,OK
15598,VIBRATION,2.24199,OK
15607,VIBRATION,1.58299,OK
15617,VIBRATION,1.4103,OK
15628,VIBRATION,1.19286,OK
15639,VIBRATION,0.560696,OK
15647,VIBRATION,0.464631,OK
15658,VIBRATION,0.369347,OK
15668,VIBRATION,0.208722,OK
15677,VIBRATION,0.702962,OK
15687,VIBRATION,0.0505138,OK
15698,VIBRATION,-0.10779,OK
15709,VIBRATION,0.0621364,OK
15717,VIBRATION,0.046251,OK
15728,VIBRATION,0.378921,OK
15739,VIBRATION,0.56878,OK
15747,VIBRATION,0.6323,OK
15758,VIBRATION,0.186018,OK
15767,VIBRATION,-0.249496,OK
15778,VIBRATION,0.0775937,OK
15788,VIBRATION,-0.200169,OK
15797,VIBRATION,-0.418481,OK
15808,VIBRATION,-0.0357303,OK
15817,VIBRATION,0.269484,OK
15827,VIBRATION,0.151471,OK
15838,VIBRATION,0.135967,OK
15849,VIBRATION,0.138371,OK
15857,VIBRATION,0.0769411,OK
15868,VIBRATION,-0.0783366,OK
15878,VIBRATION,-0.42278,OK
15887,VIBRATION,-0.027147,OK
15897,VIBRATION,0.29691,OK
15908,VIBRATION,0.498091,OK
15917,VIBRATION,0.302826,OK
15927,VIBRATION,0,COMM_ERROR
15938,VIBRATION,-0.487242,OK
15947,VIBRATION,-0.7475,OK
15957,VIBRATION,-0.520034,OK
15968,VIBRATION,-0.625032,OK
15979,VIBRATION,-0.819367,OK
15987,VIBRATION,-0.802733,OK
15998,VIBRATION,-0.199801,OK
16001,PRESSURE,101.357,OK
16001,TEMPERATURE,21.7652,OK
16007,VIBRATION,-0.566396,OK
16018,VIBRATION,-0.534737,OK
16027,VIBRATION,-0.103385,OK
16038,VIBRATION,-0.280423,OK
16048,VIBRATION,-0.818224,OK
16057,VIBRATION,-0.836612,OK
16068,VIBRATION,-0.590621,OK
16077,VIBRATION,-0.724502,OK
16087,VIBRATION,0.165162,OK
16098,VIBRATION,0.311507,OK
16107,VIBRATION,0.0403272,OK
16117,VIBRATION,-0.417735,OK
16128,VIBRATION,-0.922001,OK
16137,VIBRATION,-0.981917,OK
16148,VIBRATION,-0.595717,OK
16158,VIBRATION,-0.828725,OK
16167,VIBRATION,-1.05099,OK
16178,VIBRATION,-0.779011,OK
16188,VIBRATION,-0.742331,OK
16197,VIBRATION,0.0257381,OK
16207,VIBRATION,0.151811,OK
16218,VIBRATION,0.256139,OK
16227,VIBRATION,0.186605,OK
16237,VIBRATION,0.439024,OK
16248,VIBRATION,0.138635,OK
16257,VIBRATION,-0.0663669,OK
16268,VIBRATION,-0.3161,OK
16278,VIBRATION,-0.373214,OK
16287,VIBRATION,-0.414514,OK
16298,VIBRATION,-0.565523,OK
16308,VIBRATION,0.19281,OK
16317,VIBRATION,-0.0207784,OK
16328,VIBRATION,0.0583061,OK
16339,VIBRATION,0.286689,OK
16347,VIBRATION,0.176906,OK
16358,VIBRATION,-0.0699558,OK
16368,VIBRATION,-0.527075,OK
16377,VIBRATION,-0.96961,OK
16388,VIBRATION,-1.33223,OK
16398,VIBRATION,-1.39036,OK
16407,VIBRATION,-1.45499,OK
16418,VIBRATION,-0.655316,OK
16429,VIBRATION,-0.50658,OK
16437,VIBRATION,-0.702336,OK
16448,VIBRATION,-0.515083,OK
16459,VIBRATION,-0.534697,OK
16467,VIBRATION,-0.264075,OK
16478,VIBRATION,-0.728979,OK
16488,VIBRATION,-0.423723,OK
16497,VIBRATION,-0.847758,OK
16508,VIBRATION,-0.679058,OK
16517,VIBRATION,-0.359439,OK
16527,VIBRATION,-0.585915,OK
16538,VIBRATION,-0.294433,OK
16547,VIBRATION,-0.228312,OK
16557,VIBRATION,-0.277465,OK
16568,VIBRATION,-0.267925,OK
16577,VIBRATION,0.0639799,OK
16587,VIBRATION,0.019744,OK
16598,VIBRATION,0.163074,OK
16607,VIBRATION,0.227023,OK
16617,VIBRATION,0.274279,OK
16628,VIBRATION,0.446247,OK
16637,VIBRATION,0.558861,OK
16647,VIBRATION,0.772786,OK
16658,VIBRATION,0.462777,OK
16667,VIBRATION,0.451335,OK
16678,VIBRATION,-0.237069,OK
16688,VIBRATION,0.514669,OK
16697,VIBRATION,0.717003,OK
16708,VIBRATION,0,COMM_ERROR
16717,VIBRATION,0.937115,OK
16728,VIBRATION,1.17739,OK
16738,VIBRATION,1.19553,OK
16747,VIBRATION,1.40595,OK
16758,VIBRATION,1.65783,OK
16768,VIBRATION,1.58013,OK
16777,VIBRATION,1.88,OK
16788,VIBRATION,1.4904,OK
16798,VIBRATION,2.01793,OK
16807,VIBRATION,1.96817,OK
16818,VIBRATION,1.91179,OK
16829,VIBRATION,1.95738,OK
16837,VIBRATION,1.95204,OK
16848,VIBRATION,2.3588,OK
16857,VIBRATION,1.90693,OK
16867,VIBRATION,1.64998,OK
16878,VIBRATION,2.05853,OK
16887,VIBRATION,2.48889,OK
16898,VIBRATION,1.94721,OK
16908,VIBRATION,2.10896,OK
16917,VIBRATION,1.93702,OK
16928,VIBRATION,1.8494,OK
16939,VIBRATION,2.2002,OK
16949,VIBRATION,2.74219,OK
16958,VIBRATION,2.73841,OK
16969,VIBRATION,2.77972,OK
16977,VIBRATION,2.17009,OK
16989,VIBRATION,2.07575,OK
16997,VIBRATION,1.87006,OK
17000,PRESSURE,101.412,OK
17000,TEMPERATURE,21.8952,OK
17008,VIBRATION,2.01659,OK
17017,VIBRATION,2.07182,OK
17028,VIBRATION,1.65914,OK
17038,VIBRATION,1.94754,OK
17047,VIBRATION,1.51828,OK
17058,VIBRATION,1.56278,OK
17068,VIBRATION,1.5738,OK
17077,VIBRATION,1.6506,OK
17088,VIBRATION,1.43266,OK
17098,VIBRATION,0.807436,OK
17107,VIBRATION,0.323186,OK
17118,VIBRATION,-0.0375818,OK
17128,VIBRATION,0.0408344,OK
17176,VIBRATION,0.302306,OK
17187,VIBRATION,0.0241789,OK
17196,VIBRATION,-0.0330126,OK
17207,VIBRATION,-0.370272,OK
17218,VIBRATION,-0.450582,OK
17241,VIBRATION,-0.46562,OK
17252,VIBRATION,-0.728005,OK
17262,VIBRATION,-1.05328,OK
17271,VIBRATION,-0.898112,OK
17282,VIBRATION,-0.842943,OK
17291,VIBRATION,-0.812882,OK
17302,VIBRATION,-0.338973,OK
17312,VIBRATION,-0.130425,OK
17321,VIBRATION,0.169971,OK
17332,VIBRATION,0.164723,OK
17341,VIBRATION,0.0701553,OK
17351,VIBRATION,-4.4416e-06,OK
17362,VIBRATION,0.108364,OK
17371,VIBRATION,0.268967,OK
17381,VIBRATION,0.508597,OK
17392,VIBRATION,0.437919,OK
17401,VIBRATION,0.989392,OK
17411,VIBRATION,0.736903,OK
17422,VIBRATION,0.437595,OK
17431,VIBRATION,0.534647,OK
17442,VIBRATION,0.642745,OK
17452,VIBRATION,0,COMM_ERROR
17461,VIBRATION,0.217581,OK
17472,VIBRATION,-0.119701,OK
17482,VIBRATION,0.196354,OK
17491,VIBRATION,0.615673,OK
17502,VIBRATION,0.675787,OK
17512,VIBRATION,0.436134,OK
17521,VIBRATION,0.407257,OK
17531,VIBRATION,0.350321,OK
17542,VIBRATION,0.394405,OK
17553,VIBRATION,0.152594,OK
17561,VIBRATION,-0.491655,OK
17572,VIBRATION,-0.278228,OK
17582,VIBRATION,0.371588,OK
17591,VIBRATION,-0.0164613,OK
17602,VIBRATION,0.281125,OK
17612,VIBRATION,-0.140559,OK
17621,VIBRATION,-0.31069,OK
17632,VIBRATION,-0.52523,OK
17642,VIBRATION,-0.214849,OK
17651,VIBRATION,-0.0469026,OK
17662,VIBRATION,0.304297,OK
17672,VIBRATION,0.42174,OK
17681,VIBRATION,0.958686,OK
17692,VIBRATION,1.07415,OK
17702,VIBRATION,1.07917,OK
17711,VIBRATION,1.07625,OK
17722,VIBRATION,1.2793,OK
17732,VIBRATION,1.13753,OK
17741,VIBRATION,1.29398,OK
17752,VIBRATION,1.54914,OK
17762,VIBRATION,1.19867,OK
17771,VIBRATION,1.05901,OK
17782,VIBRATION,0.895379,OK
17792,VIBRATION,0.917775,OK
17801,VIBRATION,0.64149,OK
17812,VIBRATION,0.659221,OK
17822,VIBRATION,0.751833,OK
17831,VIBRATION,1.05613,OK
17841,VIBRATION,1.20412,OK
17852,VIBRATION,1.24678,OK
17863,VIBRATION,1.0991,OK
17871,VIBRATION,1.62161,OK
17882,VIBRATION,2.19436,OK
17892,VIBRATION,2.36208,OK
17901,VIBRATION,2.04004,OK
17912,VIBRATION,1.63146,OK
17922,VIBRATION,1.46722,OK
17931,VIBRATION,1.46527,OK
17942,VIBRATION,1.44491,OK
17952,VIBRATION,1.21937,OK
17961,VIBRATION,1.28464,OK
17972,VIBRATION,1.24217,OK
17982,VIBRATION,1.56835,OK
17991,VIBRATION,1.19801,OK
18000,PRESSURE,101.361,OK
18000,TEMPERATURE,21.7883,OK
18002,VIBRATION,1.76646,OK
18011,VIBRATION,1.0664,OK
18021,VIBRATION,0.881399,OK
18032,VIBRATION,0.771808,OK
18041,VIBRATION,0.617489,OK
18052,VIBRATION,0.466523,OK
18062,VIBRATION,0.14172,OK
18071,VIBRATION,-0.0174325,OK
18082,VIBRATION,0.592539,OK
18092,VIBRATION,1.00764,OK
18101,VIBRATION,0.800867,OK
18112,VIBRATION,1.02507,OK
18122,VIBRATION,0.942616,OK
18131,VIBRATION,1.05748,OK
18142,VIBRATION,1.02476,OK
18152,VIBRATION,0.932065,OK
18161,VIBRATION,0.948497,OK
18172,VIBRATION,1.06544,OK
18182,VIBRATION,0.988009,OK
18191,VIBRATION,1.43278,OK
18202,VIBRATION,1.37917,OK
18211,VIBRATION,1.13673,OK
18222,VIBRATION,1.42143,OK
18231,VIBRATION,1.54275,OK
18242,VIBRATION,1.97077,OK
18251,VIBRATION,2.30282,OK
18261,VIBRATION,2.29862,OK
18272,VIBRATION,2.03148,OK
18283,VIBRATION,2.33181,OK
18291,VIBRATION,2.79716,OK
18302,VIBRATION,2.68534,OK
18311,VIBRATION,2.23552,OK
18322,VIBRATION,2.322,OK
18333,VIBRATION,2.2262,OK
18341,VIBRATION,1.78513,OK
18352,VIBRATION,1.26702,OK
18361,VIBRATION,1.212,OK
18371,VIBRATION,0.986118,OK
18382,VIBRATION,0.914115,OK
18391,VIBRATION,1.00972,OK
18401,VIBRATION,1.51156,OK
18412,VIBRATION,1.71314,OK
18421,VIBRATION,1.8352,OK
18432,VIBRATION,1.0835,OK
18442,VIBRATION,1.05254,OK
18451,VIBRATION,0.607659,OK
18462,VIBRATION,0.639523,OK
18472,VIBRATION,0.53627,OK
18481,VIBRATION,0.789892,OK
18492,VIBRATION,0.884547,OK
18501,VIBRATION,0.782593,OK
18512,VIBRATION,0.115258,OK
18522,VIBRATION,0.181732,OK
18531,VIBRATION,0.15721,OK
18542,VIBRATION,0.352644,OK
18552,VIBRATION,0.403776,OK
18561,VIBRATION,0.0978297,OK
18572,VIBRATION,0.374439,OK
18582,VIBRATION,0.803061,OK
18591,VIBRATION,0.788489,OK
18602,VIBRATION,0.97291,OK
18612,VIBRATION,0.731802,OK
18621,VIBRATION,1.01851,OK
18632,VIBRATION,0.490386,OK
18643,VIBRATION,-0.204405,OK
18651,VIBRATION,0.00756279,OK
18662,VIBRATION,0.12659,OK
18671,VIBRATION,0.0259596,OK
18681,VIBRATION,-0.314193,OK
18692,VIBRATION,-0.10853,OK
18701,VIBRATION,-0.158805,OK
18711,VIBRATION,0.172514,OK
18722,VIBRATION,0.305108,OK
18731,VIBRATION,0.773053,OK
18742,VIBRATION,0.846395,OK
18752,VIBRATION,0.725601,OK
18761,VIBRATION,0.796525,OK
18771,VIBRATION,0.651114,OK
18782,VIBRATION,0.359384,OK
18791,VIBRATION,0.711083,OK
18802,VIBRATION,0.527608,OK
18812,VIBRATION,0.0232177,OK
18821,VIBRATION,-0.26977,OK
18832,VIBRATION,-0.337943,OK
18841,VIBRATION,-0.828028,OK
18852,VIBRATION,-0.673711,OK
18862,VIBRATION,-0.732844,OK
18871,VIBRATION,-0.536778,OK
18881,VIBRATION,-0.792776,OK
18892,VIBRATION,-0.848723,OK
18902,VIBRATION,-0.805265,OK
18911,VIBRATION,-1.14571,OK
18922,VIBRATION,-1.53388,OK
18931,VIBRATION,-1.83288,OK
18941,VIBRATION,-1.60499,OK
18952,VIBRATION,-1.39945,OK
18961,VIBRATION,-1.19778,OK
18971,VIBRATION,-1.13589,OK
18982,VIBRATION,-0.78264,OK
18991,VIBRATION,-0.168413,OK
19000,PRESSURE,101.354,OK
19000,TEMPERATURE,21.7131,OK
19002,VIBRATION,0.268621,OK
19012,VIBRATION,0.529771,OK
19021,VIBRATION,0.339074,OK
19032,VIBRATION,-0.176392,OK
19042,VIBRATION,0.0231364,OK
19051,VIBRATION,0.124498,OK
19061,VIBRATION,0.0998672,OK
19072,VIBRATION,0.325854,OK
19081,VIBRATION,0.243898,OK
19091,VIBRATION,0.280229,OK
19102,VIBRATION,0.281717,OK
19113,VIBRATION,-0.183178,OK
19121,VIBRATION,-0.42558,OK
19132,VIBRATION,-0.471056,OK
19141,VIBRATION,-0.288266,OK
19151,VIBRATION,0.276652,OK
19162,VIBRATION,0.337876,OK
19171,VIBRATION,0.222975,OK
19182,VIBRATION,0.314461,OK
19191,VIBRATION,0.272758,OK
19201,VIBRATION,0.719269,OK
19212,VIBRATION,0.574429,OK
19221,VIBRATION,0.376863,OK
19232,VIBRATION,0.884923,OK
19243,VIBRATION,1.34482,OK
19251,VIBRATION,1.42803,OK
19262,VIBRATION,1.37204,OK
19271,VIBRATION,1.28701,OK
19282,VIBRATION,0.742045,OK
19292,VIBRATION,1.0652,OK
19301,VIBRATION,0.551187,OK
19312,VIBRATION,0.524966,OK
19323,VIBRATION,0.48369,OK
19331,VIBRATION,0.499813,OK
19342,VIBRATION,0.549907,OK
19353,VIBRATION,0.603569,OK
19361,VIBRATION,0.439079,OK
19372,VIBRATION,0.657352,OK
19382,VIBRATION,0.481074,OK
19391,VIBRATION,0.768881,OK
19402,VIBRATION,1.14861,OK
19413,VIBRATION,1.59964,OK
19421,VIBRATION,1.16338,OK
19432,VIBRATION,0.973413,OK
19443,VIBRATION,0.667639,OK
19451,VIBRATION,0.96069,OK
19462,VIBRATION,1.19945,OK
19471,VIBRATION,1.11985,OK
19482,VIBRATION,0.980957,OK
19492,VIBRATION,0.926134,OK
19501,VIBRATION,0.95358,OK
19512,VIBRATION,0.409355,OK
19522,VIBRATION,0.495286,OK
19531,VIBRATION,0.324077,OK
19542,VIBRATION,0.222978,OK
19552,VIBRATION,0.568561,OK
19561,VIBRATION,0.919701,OK
19572,VIBRATION,0.391135,OK
19583,VIBRATION,0.9187,OK
19591,VIBRATION,0.665372,OK
19602,VIBRATION,0.408524,OK
19612,VIBRATION,0.175889,OK
19621,VIBRATION,0.336917,OK
19632,VIBRATION,0,COMM_ERROR
19642,VIBRATION,0.44048,OK
19651,VIBRATION,0.136279,OK
19662,VIBRATION,0.300568,OK
19671,VIBRATION,0.516875,OK
19681,VIBRATION,0.738821,OK
19692,VIBRATION,0.596523,OK
19701,VIBRATION,0.380019,OK
19711,VIBRATION,0.458928,OK
19722,VIBRATION,-0.146305,OK
19731,VIBRATION,0.621489,OK
19741,VIBRATION,1.23849,OK
19752,VIBRATION,1.44773,OK
19761,VIBRATION,1.20044,OK
19772,VIBRATION,1.16764,OK
19783,VIBRATION,1.22141,OK
19791,VIBRATION,1.35963,OK
19802,VIBRATION,1.37154,OK
19813,VIBRATION,1.12831,OK
19821,VIBRATION,1.37538,OK
19832,VIBRATION,1.6492,OK
19843,VIBRATION,1.57857,OK
19851,VIBRATION,1.28319,OK
19862,VIBRATION,1.40703,OK
19873,VIBRATION,1.97826,OK
19881,VIBRATION,1.74509,OK
19892,VIBRATION,1.56932,OK
19902,VIBRATION,1.30767,OK
19911,VIBRATION,0.873442,OK
19922,VIBRATION,0.425085,OK
19933,VIBRATION,0.278416,OK
19941,VIBRATION,-0.448675,OK
19952,VIBRATION,-0.840135,OK
19962,VIBRATION,-0.580221,OK
19971,VIBRATION,-1.02884,OK
19982,VIBRATION,-0.771461,OK
19991,VIBRATION,-0.293119,OK
20001,PRESSURE,101.309,OK
20001,TEMPERATURE,21.552,OK
20001,VIBRATION,-0.412764,OK
20012,VIBRATION,-0.331605,OK
20021,VIBRATION,-0.325762,OK
20031,VIBRATION,0.0568663,OK
20042,VIBRATION,0.18196,OK
20051,VIBRATION,-0.302399,OK
20061,VIBRATION,0.054375,OK
20072,VIBRATION,0.323761,OK
20083,VIBRATION,0.325221,OK
20091,VIBRATION,-0.0477277,OK
20102,VIBRATION,0.151045,OK
20112,VIBRATION,0.712862,OK
20121,VIBRATION,0.669471,OK
20132,VIBRATION,0.66665,OK
20142,VIBRATION,0.63253,OK
20151,VIBRATION,0.490041,OK
20162,VIBRATION,0.021982,OK
20172,VIBRATION,0.163897,OK
20181,VIBRATION,-0.38938,OK
20191,VIBRATION,-0.215629,OK
20202,VIBRATION,-0.627182,OK
20211,VIBRATION,-0.724453,OK
20221,VIBRATION,-0.933287,OK
20232,VIBRATION,-0.7035,OK
20241,VIBRATION,-0.490255,OK
20252,VIBRATION,-0.911559,OK
20263,VIBRATION,-1.61577,OK
20271,VIBRATION,-1.63761,OK
20282,VIBRATION,-2.01268,OK
20292,VIBRATION,-1.5701,OK
20301,VIBRATION,-1.4978,OK
20312,VIBRATION,-1.29236,OK
20321,VIBRATION,-0.8897,OK
20331,VIBRATION,-0.985772,OK
20342,VIBRATION,-0.980073,OK
20351,VIBRATION,-0.693273,OK
20361,VIBRATION,-0.551638,OK
20372,VIBRATION,-0.437643,OK
20383,VIBRATION,-0.628936,OK
20391,VIBRATION,-0.976078,OK
20402,VIBRATION,-0.884852,OK
20411,VIBRATION,-0.666155,OK
20421,VIBRATION,-0.376234,OK
20432,VIBRATION,-0.216455,OK
20441,VIBRATION,-0.407341,OK
20451,VIBRATION,-0.425628,OK
20462,VIBRATION,-0.78159,OK
20471,VIBRATION,-0.844323,OK
20481,VIBRATION,-1.16763,OK
20492,VIBRATION,-1.1442,OK
20503,VIBRATION,-0.918125,OK
20511,VIBRATION,-1.00037,OK
20522,VIBRATION,-1.16006,OK
20531,VIBRATION,-1.03096,OK
20541,VIBRATION,-0.762762,OK
20552,VIBRATION,-0.527323,OK
20561,VIBRATION,-0.382967,OK
20572,VIBRATION,-0.680132,OK
20582,VIBRATION,-0.661324,OK
20591,VIBRATION,-0.581589,OK
20602,VIBRATION,-0.140169,OK
20612,VIBRATION,-0.177379,OK
20621,VIBRATION,-0.427846,OK
20632,VIBRATION,-0.427525,OK
20642,VIBRATION,0.146231,OK
20651,VIBRATION,-0.107078,OK
20661,VIBRATION,-0.274338,OK
20672,VIBRATION,0.0444823,OK
20683,VIBRATION,0.441103,OK
20691,VIBRATION,0.809033,OK
20702,VIBRATION,1.12712,OK
20711,VIBRATION,0.738901,OK
20722,VIBRATION,0.866336,OK
20732,VIBRATION,0.793295,OK
20741,VIBRATION,0.966219,OK
20751,VIBRATION,0.793104,OK
20762,VIBRATION,0.432289,OK
20771,VIBRATION,0.621234,OK
20781,VIBRATION,1.28284,OK
20792,VIBRATION,1.13143,OK
20801,VIBRATION,1.19758,OK
20811,VIBRATION,1.25114,OK
20822,VIBRATION,1.44617,OK
20833,VIBRATION,1.19397,OK
20841,VIBRATION,1.487,OK
20852,VIBRATION,1.81057,OK
20862,VIBRATION,0,COMM_ERROR
20871,VIBRATION,1.96739,OK
20882,VIBRATION,0,COMM_ERROR
20892,VIBRATION,2.48431,OK
20901,VIBRATION,2.81144,OK
20912,VIBRATION,2.92428,OK
20922,VIBRATION,2.61994,OK
20931,VIBRATION,2.56184,OK
20941,VIBRATION,3.23148,OK
20952,VIBRATION,2.54059,OK
20962,VIBRATION,2.65579,OK
20971,VIBRATION,2.56841,OK
20982,VIBRATION,1.8713,OK
20992,VIBRATION,2.18511,OK
21001,PRESSURE,101.311,OK
21001,TEMPERATURE,21.5495,OK
21001,VIBRATION,2.27565,OK
21011,VIBRATION,1.74725,OK
21022,VIBRATION,1.96136,OK
21033,VIBRATION,1.26926,OK
21041,VIBRATION,1.64883,OK
21052,VIBRATION,1.75384,OK
21063,VIBRATION,1.49367,OK
21071,VIBRATION,1.41324,OK
21082,VIBRATION,1.18555,OK
21092,VIBRATION,1.3839,OK
21101,VIBRATION,1.17862,OK
21111,VIBRATION,0.865796,OK
21122,VIBRATION,0.837517,OK
21133,VIBRATION,1.48071,OK
21141,VIBRATION,1.34073,OK
21152,VIBRATION,1.20616,OK
21162,VIBRATION,1.19257,OK
21171,VIBRATION,1.19028,OK
21182,VIBRATION,0.657577,OK
21192,VIBRATION,0.949154,OK
21201,VIBRATION,0.694329,OK
21211,VIBRATION,0.723182,OK
21222,VIBRATION,0.399568,OK
21233,VIBRATION,0.629211,OK
21241,VIBRATION,0.759247,OK
21252,VIBRATION,0.54098,OK
21262,VIBRATION,0.766558,OK
21271,VIBRATION,1.14018,OK
21282,VIBRATION,0.971651,OK
21292,VIBRATION,0.529251,OK
21301,VIBRATION,0.260644,OK
21311,VIBRATION,0.0337394,OK
21322,VIBRATION,0,COMM_ERROR
21331,VIBRATION,-0.359304,OK
21341,VIBRATION,-0.487192,OK
21352,VIBRATION,-0.780427,OK
21363,VIBRATION,-0.682358,OK
21371,VIBRATION,-0.606649,OK
21382,VIBRATION,-0.349881,OK
21392,VIBRATION,0.0089327,OK
21401,VIBRATION,0.0558532,OK
21412,VIBRATION,-0.266725,OK
21422,VIBRATION,-0.144912,OK
21431,VIBRATION,-0.0169741,OK
21441,VIBRATION,-0.00734307,OK
21452,VIBRATION,-0.26009,OK
21462,VIBRATION,-0.596571,OK
21471,VIBRATION,-0.295037,OK
21482,VIBRATION,-0.550373,OK
21492,VIBRATION,-0.172718,OK
21501,VIBRATION,-0.641388,OK
21511,VIBRATION,-0.912651,OK
21522,VIBRATION,-0.8447,OK
21531,VIBRATION,-1.36318,OK
21541,VIBRATION,-1.26011,OK
21552,VIBRATION,-1.24444,OK
21563,VIBRATION,-1.2193,OK
21571,VIBRATION,-1.33971,OK
21582,VIBRATION,-1.21044,OK
21592,VIBRATION,-1.64224,OK
21601,VIBRATION,-1.83066,OK
21611,VIBRATION,-2.0844,OK
21622,VIBRATION,-2.55114,OK
21633,VIBRATION,-1.68216,OK
21641,VIBRATION,-1.33958,OK
21652,VIBRATION,-1.51689,OK
21662,VIBRATION,-1.30636,OK
21671,VIBRATION,-1.04708,OK
21682,VIBRATION,-1.0595,OK
21692,VIBRATION,-1.05385,OK
21701,VIBRATION,-1.3013,OK
21712,VIBRATION,-1.31753,OK
21722,VIBRATION,-1.0995,OK
21731,VIBRATION,-0.942691,OK
21741,VIBRATION,-1.21396,OK
21752,VIBRATION,-0.652785,OK
21762,VIBRATION,-0.253323,OK
21771,VIBRATION,-0.0342076,OK
21782,VIBRATION,0.179583,OK
21792,VIBRATION,0.151765,OK
21801,VIBRATION,0.443753,OK
21811,VIBRATION,-0.0492616,OK
21822,VIBRATION,-0.202331,OK
21831,VIBRATION,-0.172144,OK
21841,VIBRATION,-0.624876,OK
21852,VIBRATION,-0.0668016,OK
21863,VIBRATION,-0.400507,OK
21871,VIBRATION,-0.447352,OK
21882,VIBRATION,-0.587906,OK
21892,VIBRATION,-0.256925,OK
21901,VIBRATION,-0.0876929,OK
21912,VIBRATION,-0.210184,OK
21922,VIBRATION,0.0530282,OK
21931,VIBRATION,0,COMM_ERROR
21941,VIBRATION,0.45434,OK
21952,VIBRATION,0.543858,OK
21961,VIBRATION,1.11325,OK
21971,VIBRATION,0.859786,OK
21982,VIBRATION,0.997391,OK
21991,VIBRATION,1.26258,OK
22001,PRESSURE,101.346,OK
22001,TEMPERATURE,21.4197,OK
22001,VIBRATION,1.12612,OK
22012,VIBRATION,0.478392,OK
22021,VIBRATION,0.63439,OK
22031,VIBRATION,0.616633,OK
22042,VIBRATION,1.00731,OK
22051,VIBRATION,0,COMM_ERROR
22061,VIBRATION,0.719895,OK
22072,VIBRATION,0.447274,OK
22083,VIBRATION,0.195955,OK
22091,VIBRATION,0.457001,OK
22102,VIBRATION,0.0697288,OK
22112,VIBRATION,0.0603384,OK
22121,VIBRATION,0.0212389,OK
22132,VIBRATION,0.0267103,OK
22142,VIBRATION,-0.149526,OK
22151,VIBRATION,-0.035553,OK
22162,VIBRATION,0.151994,OK
22172,VIBRATION,0.331842,OK
22181,VIBRATION,0.686094,OK
22192,VIBRATION,0.460769,OK
22202,VIBRATION,1.25099,OK
22211,VIBRATION,1.49788,OK
22221,VIBRATION,1.02906,OK
22232,VIBRATION,0.526131,OK
22241,VIBRATION,0.811672,OK
22252,VIBRATION,0.361714,OK
22262,VIBRATION,0.574463,OK
22271,VIBRATION,0.643644,OK
22282,VIBRATION,0.611362,OK
22292,VIBRATION,1.3592,OK
22301,VIBRATION,1.25023,OK
22311,VIBRATION,0.553177,OK
22322,VIBRATION,0.840382,OK
22333,VIBRATION,0.432188,OK
22341,VIBRATION,0.354427,OK
22352,VIBRATION,-0.107369,OK
22362,VIBRATION,0.0315252,OK
22371,VIBRATION,-0.0457214,OK
22381,VIBRATION,-0.564541,OK
